Tick (ms),ADC Value
269034,-466
269036,-330
269038,-397
269040,-375
269042,-462
269044,-351
269046,-379
269048,-422
269050,-447
269052,-440
269054,-397
269056,-401
269058,-415
269060,-356
269062,-360
269064,-361
269066,-315
269068,-309
269070,-299
269072,-261
269074,-260
269076,-185
269078,-252
269080,-197
269082,-138
269084,-153
269086,-169
269088,-152
269090,-123
269092,-173
269094,-110
269096,-106
269098,-107
269100,-137
269102,-99
269104,-65
269106,-136
269108,-81
269110,-98
269112,-72
269114,-148
269116,-80
269118,-40
269120,-143
269122,-145
269124,-108
269126,-41
269128,-125
269130,-116
269132,-149
269134,-155
269136,-137
269138,-136
269140,-128
269142,-192
269144,-123
269146,-60
269148,-87
269150,-107
269152,-90
269154,-82
269156,-82
269158,-106
269160,-47
269162,-25
269164,-51
269166,2
269168,41
269170,2
269172,-30
269174,24
269176,8
269178,-24
269180,-51
269182,32
269184,-19
269186,-51
269188,-15
269190,3
269192,-61
269194,-64
269196,-4
269198,-42
269200,-85
269202,-48
269204,10
269206,-55
269208,-65
269210,-64
269212,-44
269214,-61
269216,-59
269218,1
269220,-56
269222,-63
269224,-9
269226,-2
269228,-24
269230,-12
269232,35
269234,49
269236,36
269238,64
269240,57
269242,18
269244,87
269246,141
269248,72
269250,84
269252,77
269254,146
269256,93
269258,88
269260,145
269262,151
269264,100
269266,123
269268,194
269270,157
269272,112
269274,158
269276,186
269278,111
269280,156
269282,152
269284,164
269286,85
269288,122
269290,162
269292,114
269294,85
269296,129
269298,134
269300,92
269302,128
269304,178
269306,141
269308,105
269310,193
269312,206
269314,153
269316,152
269318,196
269320,180
269322,96
269324,120
269326,201
269328,151
269330,140
269332,215
269334,173
269336,190
269338,159
269340,211
269342,233
269344,194
269346,238
269348,329
269350,294
269352,262
269354,377
269356,312
269358,294
269360,300
269362,328
269364,255
269366,289
269368,317
269370,262
269372,193
269374,108
269376,252
269378,75
269380,81
269382,68
269384,134
269386,55
269388,106
269390,156
269392,134
269394,145
269396,128
269398,213
269400,126
269402,218
269404,231
269406,298
269408,294
269410,356
269412,395
269414,403
269416,416
269418,469
269420,494
269422,494
269424,527
269426,587
269428,663
269430,663
269432,742
269434,654
269436,655
269438,619
269440,645
269442,631
269444,589
269446,637
269448,629
269450,688
269452,534
269454,613
269456,440
269458,517
269460,371
269462,468
269464,381
269466,474
269468,510
269470,562
269472,582
269474,572
269476,528
269478,459
269480,582
269482,643
269484,549
269486,579
269488,571
269490,56
269492,1124
269494,839
269496,673
269498,914
269500,1167
269502,1355
269504,1272
269506,1333
269508,1350
269510,1462
269512,1463
269514,1437
269516,1333
269518,1425
269520,1315
269522,1344
269524,1245
269526,1368
269528,1305
269530,1115
269532,1175
269534,1188
269536,1138
269538,929
269540,884
269542,813
269544,644
269546,583
269548,411
269550,404
269552,198
269554,219
269556,181
269558,2
269560,64
269562,18
269564,-74
269566,-51
269568,-128
269570,-39
269572,-167
269574,-89
269576,-81
269578,-116
269580,-132
269582,-109
269584,-19
269586,-59
269588,-11
269590,29
269592,178
269594,65
269596,118
269598,220
269600,192
269602,305
269604,233
269606,449
269608,321
269610,456
269612,409
269614,553
269616,447
269618,496
269620,581
269622,472
269624,547
269626,544
269628,597
269630,500
269632,561
269634,537
269636,627
269638,411
269640,514
269642,473
269644,378
269646,270
269648,303
269650,401
269652,73
269654,219
269656,166
269658,216
269660,-3
269662,40
269664,26
269666,-35
269668,-23
269670,-124
269672,-10
269674,-176
269676,-35
269678,-144
269680,-105
269682,-150
269684,-47
269686,-103
269688,-69
269690,-138
269692,-48
269694,-84
269696,-75
269698,-9
269700,-33
269702,-67
269704,35
269706,27
269708,23
269710,-15
269712,116
269714,149
269716,14
269718,66
269720,64
269722,116
269724,-49
269726,37
269728,4
269730,41
269732,-75
269734,-1
269736,7
269738,-50
269740,-131
269742,-242
269744,27
269746,-256
269748,20
269750,-486
269752,-32
269754,-290
269756,-50
269758,-336
269760,-211
269762,-314
269764,-154
269766,-292
269768,-300
269770,-155
269772,-151
269774,-155
269776,-196
269778,10
269780,74
269782,246
269784,-240
269786,-260
269788,-321
269790,-157
269792,-188
269794,-280
269796,-237
269798,-123
269800,35
269802,18
269804,156
269806,102
269808,136
269810,-63
269812,55
269814,4
269816,-12
269818,-52
269820,37
269822,61
269824,157
269826,196
269828,97
269830,54
269832,51
269834,-7
269836,-14
269838,-52
269840,-40
269842,-16
269844,9
269846,9
269848,-67
269850,-49
269852,-44
269854,-97
269856,-138
269858,-80
269860,-179
269862,7
269864,-100
269866,-11
269868,-39
269870,-100
269872,-106
269874,-36
269876,-115
269878,-52
269880,-46
269882,-72
269884,99
269886,146
269888,331
269890,122
269892,723
269894,-100
269896,127
269898,328
269900,-152
269902,-383
269904,-459
269906,-295
269908,-216
269910,-265
269912,-253
269914,-271
269916,-258
269918,-211
269920,-229
269922,-380
269924,-506
269926,-535
269928,-396
269930,-549
269932,-371
269934,-398
269936,-357
269938,-415
269940,-420
269942,-323
269944,-516
269946,-545
269948,-525
269950,-520
269952,-381
269954,-378
269956,-235
269958,-291
269960,-307
269962,-228
269964,-235
269966,-325
269968,-303
269970,-240
269972,-209
269974,-290
269976,-186
269978,-135
269980,-201
269982,-294
269984,-227
269986,-244
269988,-302
269990,-364
269992,-271
269994,-291
269996,-308
269998,-192
270000,-189
270002,-189
270004,-291
270006,-254
270008,-305
270010,-377
270012,-318
270014,-226
270016,-267
270018,-266
270020,-196
270022,-202
270024,-178
270026,-309
270028,-153
270030,-367
270032,-228
270034,-243
270036,-129
270038,-175
270040,-206
270042,-54
270044,-102
270046,-139
270048,-128
270050,-56
270052,-127
270054,-144
270056,-102
270058,-61
270060,-117
270062,-69
270064,-39
270066,-72
270068,-145
270070,-101
270072,-76
270074,-131
270076,-127
270078,-111
270080,-42
270082,-137
270084,10
270086,-69
270088,-54
270090,-50
270092,4
270094,-41
270096,-74
270098,15
270100,0
270102,-40
270104,-110
270106,1
270108,21
270110,-35
270112,-38
270114,40
270116,64
270118,-35
270120,0
